Id,Name,DisplayName,ItemTypeId,ItemSubTypeId,ItemCode,ItemDescription,Abbreviation,Type
DA87D47E-4388-49A6-BC58-FB1A4F2AB35F,'ESOMEPRAZOLE-ESOMEPRAZOLE TABS GOK 20MG','ESOMEPRAZOLE-ESOMEPRAZOLE TABS GOK 20MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,238EF3E4-1276-4A42-B763-0AF978BA0D59,3319,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
9829FA4A-37C2-4E91-996A-BB34EC755F22,'ESOMEPRAZOLE-TABS ESOMEPRAZOLE 20MGS LEWA 20MG','ESOMEPRAZOLE-TABS ESOMEPRAZOLE 20MGS LEWA 20MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,238EF3E4-1276-4A42-B763-0AF978BA0D59,1381,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
1B0DCBFD-F5FE-437C-8AAD-1C51B8938DAF,'EXPECTORANT-BROMSAL BRONCHODILATOR/MUCOLYTIC LEWA SYRUP','EXPECTORANT-BROMSAL BRONCHODILATOR/MUCOLYTIC LEWA SYRUP',8bfde5a4-e278-4071-98dd-9d2fc24e1345,8767AACB-DE61-4D21-9203-FC0A673AFBDD,9429,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
9727D05A-A680-4B35-872D-E3310B741396,'EXPECTORANT-SRY BRO-ZEDEX-LEWA 100MG/5ML','EXPECTORANT-SRY BRO-ZEDEX-LEWA 100MG/5ML',8bfde5a4-e278-4071-98dd-9d2fc24e1345,8767AACB-DE61-4D21-9203-FC0A673AFBDD,1612,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
73389475-FCEB-448F-B6DD-C45683952C49,'EXPECTORANT-SYR SOLVIN PLUS 100ML-LEWA 100ML','EXPECTORANT-SYR SOLVIN PLUS 100ML-LEWA 100ML',8bfde5a4-e278-4071-98dd-9d2fc24e1345,8767AACB-DE61-4D21-9203-FC0A673AFBDD,1717,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
9CAB1B82-0F04-4BDC-A0CD-DBD74AF88F0B,'EXPECTORANT-SYRUP BRONYL EXPECTORANT 100MLS','EXPECTORANT-SYRUP BRONYL EXPECTORANT 100MLS',8bfde5a4-e278-4071-98dd-9d2fc24e1345,8767AACB-DE61-4D21-9203-FC0A673AFBDD,1634,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
6D08500A-9D32-4D88-B01A-5E38F6CAE955,'EXPECTORANT-SYRUP BRONYL EXPECTORANT-LEWA 100ML','EXPECTORANT-SYRUP BRONYL EXPECTORANT-LEWA 100ML',8bfde5a4-e278-4071-98dd-9d2fc24e1345,8767AACB-DE61-4D21-9203-FC0A673AFBDD,1728,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
12959CC1-E94F-434E-8DA7-292B23C28098,'EXPECTORANT-SYRUP BRONYL-LEWA 100ML','EXPECTORANT-SYRUP BRONYL-LEWA 100ML',8bfde5a4-e278-4071-98dd-9d2fc24e1345,8767AACB-DE61-4D21-9203-FC0A673AFBDD,1738,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
CF3AE7A7-897B-4F4E-9920-60B48296671A,'FERROUS SULPHATE-TABS FERROUS SULPHATE GOK 200MG','FERROUS SULPHATE-TABS FERROUS SULPHATE GOK 200MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,DD72E1A2-2B9F-4736-8AD3-F64A8594ECAC,1719,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
CE41FF3C-5DE9-4C0F-BAE7-9846AFA06E1D,'FERROUS SULPHATE-TABS FERROUS SULPHATE LEWA 200MG','FERROUS SULPHATE-TABS FERROUS SULPHATE LEWA 200MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,DD72E1A2-2B9F-4736-8AD3-F64A8594ECAC,1722,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
5DC41D72-F27C-45E4-9F69-2B983814DE93,'FESO4/FOLIC-FERROUS+FOLIC TABS GOK  200MG/0.4MG','FESO4/FOLIC-FERROUS+FOLIC TABS GOK  200MG/0.4MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,DD72E1A2-2B9F-4736-8AD3-F64A8594ECAC,2250,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
A9DC7704-B9B0-4F06-B9C1-C4B400E67EF7,'FESO4/FOLIC/B COMPLEX-HAEMATINIC LEWA SYRUP','FESO4/FOLIC/B COMPLEX-HAEMATINIC LEWA SYRUP',8bfde5a4-e278-4071-98dd-9d2fc24e1345,DD72E1A2-2B9F-4736-8AD3-F64A8594ECAC,2072,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
BA08B6B5-3C08-4383-AA16-14A22F604573,'FLOUROMETHALONE-FLORAL DROPS LEWA .1%','FLOUROMETHALONE-FLORAL DROPS LEWA .1%',8bfde5a4-e278-4071-98dd-9d2fc24e1345,4A237325-D6EB-4F83-BE89-BDB21A345621,2162,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
26756D68-ACF4-4EE5-B588-2049DC9AD142,'FLUCLOXACILIN-CAP FLUCLOXACILIN 500MG GOK 500MG','FLUCLOXACILIN-CAP FLUCLOXACILIN 500MG GOK 500MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,1294,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
E85D2061-CD11-4C8C-B8AD-EFAD6B1D9541,'FLUCLOXACILIN-CAP FLUCLOXACILIN 500MG LEWA 500MG','FLUCLOXACILIN-CAP FLUCLOXACILIN 500MG LEWA 500MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,1303,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
30965A2F-5E2B-4406-95C5-711038FCBE6F,'FLUCLOXACILIN-FLUCLOXACILLIN CAP GOK 250MG','FLUCLOXACILIN-FLUCLOXACILLIN CAP GOK 250MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,2086,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
407FB4E5-8D4E-45F7-801F-918441BDD407,'FLUCLOXACILIN-FLUCLOXACILLIN CAPSULE LEWA 250MG','FLUCLOXACILIN-FLUCLOXACILLIN CAPSULE LEWA 250MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,2211,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
95E151FA-7F33-42F1-AEA8-2501A4787EE2,'FLUCLOXACILIN-FLUCLOXACILLIN INJ GOK  250MG','FLUCLOXACILIN-FLUCLOXACILLIN INJ GOK  250MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,3284,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
362B28BD-F515-44EA-A585-B6C7ED5DEB13,'FLUCLOXACILIN-FLUCLOXACILLIN SYRUP LEWA 125MG/5ML','FLUCLOXACILIN-FLUCLOXACILLIN SYRUP LEWA 125MG/5ML',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,2130,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
4DFE50A3-0678-47CD-83F0-FF6B6F3566E1,'FLUCONAZOLE-FLUCONAZOLE GOK 50MG','FLUCONAZOLE-FLUCONAZOLE GOK 50MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,9EE8FDD0-2CBF-45B8-AF57-AC6813C7A218,2133,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
E65F6BF2-FDED-4C15-94EB-126B8A19943F,'FLUCONAZOLE-FLUCONAZOLE GOK 50MG','FLUCONAZOLE-FLUCONAZOLE GOK 50MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,C0988431-E6C7-471C-8C60-BC7360C0F083,2133,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
74E16F7F-C9F3-40B1-B3D1-EE6C843F4AAE,'FLUCONAZOLE-SYRUP FLUCONAZOLE 50MLS/5MLS35MLS-LEWA 50MLS/5MLS35MLS','FLUCONAZOLE-SYRUP FLUCONAZOLE 50MLS/5MLS35MLS-LEWA 50MLS/5MLS35MLS',8bfde5a4-e278-4071-98dd-9d2fc24e1345,9EE8FDD0-2CBF-45B8-AF57-AC6813C7A218,1747,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
43014CC3-9638-48AB-AE2E-7BB6AF84ACD3,'FLUCONAZOLE-SYRUP FLUCONAZOLE 50MLS/5MLS35MLS-LEWA 50MLS/5MLS35MLS','FLUCONAZOLE-SYRUP FLUCONAZOLE 50MLS/5MLS35MLS-LEWA 50MLS/5MLS35MLS',8bfde5a4-e278-4071-98dd-9d2fc24e1345,C0988431-E6C7-471C-8C60-BC7360C0F083,1747,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
229B66C0-3288-4EFC-A180-0E9727185024,'FLUCONAZOLE-TABS FLUCONAZOLE GOK 200MG','FLUCONAZOLE-TABS FLUCONAZOLE GOK 200MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,9EE8FDD0-2CBF-45B8-AF57-AC6813C7A218,1712,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
A592D927-6114-495A-B1BB-4D5A7B6059A5,'FLUCONAZOLE-TABS FLUCONAZOLE GOK 200MG','FLUCONAZOLE-TABS FLUCONAZOLE GOK 200MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,C0988431-E6C7-471C-8C60-BC7360C0F083,1712,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
50683FEF-918E-46EE-A6CB-16FC6414D1F2,'FLUCONAZOLE-TABS FLUCONAZOLE LEWA 200MG','FLUCONAZOLE-TABS FLUCONAZOLE LEWA 200MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,9EE8FDD0-2CBF-45B8-AF57-AC6813C7A218,1715,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
4180ADD3-D217-40FF-8346-28B3F9CBDE41,'FLUCONAZOLE-TABS FLUCONAZOLE LEWA 200MG','FLUCONAZOLE-TABS FLUCONAZOLE LEWA 200MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,C0988431-E6C7-471C-8C60-BC7360C0F083,1715,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
CD03FF01-2C81-4B54-863A-0DFA37BC7325,'FLURBIPROFEN DROPS-IVYFLUR DROPS LEWA 0.03%','FLURBIPROFEN DROPS-IVYFLUR DROPS LEWA 0.03%',8bfde5a4-e278-4071-98dd-9d2fc24e1345,4A237325-D6EB-4F83-BE89-BDB21A345621,2156,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
7E7AD8D8-70D7-42DC-85E4-D57DD6578B13,'FLUTICASONE-FLUTICASONE INHALATION DONOR POWDER','FLUTICASONE-FLUTICASONE INHALATION DONOR POWDER',8bfde5a4-e278-4071-98dd-9d2fc24e1345,4B9A90EF-4180-486D-9886-0F1B8EB207C8,2221,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
7588F5F4-0D44-49DC-A6B9-13D885549ADD,'FLUTICASONE-FLUTICASONE+VILANTEROL POWDER DONOR 100/25 MCG','FLUTICASONE-FLUTICASONE+VILANTEROL POWDER DONOR 100/25 MCG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,4B9A90EF-4180-486D-9886-0F1B8EB207C8,2222,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
93376F83-CBF6-4076-A0E1-EF97959BE7E4,'FOLIC ACID/FERROUS FUMARATE/CYANOCOBALAMIN/ASCORBIC ACID/ZINC SULFATE-CAPS RANFERON CAPSULE','FOLIC ACID/FERROUS FUMARATE/CYANOCOBALAMIN/ASCORBIC ACID/ZINC SULFATE-CAPS RANFERON CAPSULE',8bfde5a4-e278-4071-98dd-9d2fc24e1345,5AEE2636-727E-43C6-8E9E-A2BCD2C22078,1305,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
178B822F-A534-427D-B15F-04C2961D7B99,'FOLIC-TABS FOLIC ACID GOK 5MG','FOLIC-TABS FOLIC ACID GOK 5MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,DD72E1A2-2B9F-4736-8AD3-F64A8594ECAC,1708,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
1BE7D00B-5152-4655-BF38-73B708FB71D5,'FOLIC-TABS FOLIC ACID LEWA 5MG','FOLIC-TABS FOLIC ACID LEWA 5MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,DD72E1A2-2B9F-4736-8AD3-F64A8594ECAC,1710,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
0E5A2005-DAB9-4586-9463-EA235392C4AC,'FUROSEMIDE-FRUSEMIDE INJ GOK 20MG/2ML','FUROSEMIDE-FRUSEMIDE INJ GOK 20MG/2ML',8bfde5a4-e278-4071-98dd-9d2fc24e1345,16B81961-13FC-419C-AB27-FE192B7BA519,2087,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
E23F6E40-847A-443E-82CA-3406AC7C9511,'FUROSEMIDE-FRUSEMIDE INJ LEWA 20MG/2ML','FUROSEMIDE-FRUSEMIDE INJ LEWA 20MG/2ML',8bfde5a4-e278-4071-98dd-9d2fc24e1345,16B81961-13FC-419C-AB27-FE192B7BA519,2071,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
7741A20D-BBFC-4EBF-9017-19AC1C209C74,'FUROSEMIDE-TABS LASIX LEWA 40MG','FUROSEMIDE-TABS LASIX LEWA 40MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,16B81961-13FC-419C-AB27-FE192B7BA519,1686,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
A2CC9F66-697F-43E8-8F9F-E9E31583C5C5,'GAUZES-EYE PAD GOK PIECE','GAUZES-EYE PAD GOK PIECE',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,3378,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
FE1DB630-8FC2-42C3-A148-E6F7C47C8E11,'GAUZES-GAUZE ROLL N/A','GAUZES-GAUZE ROLL N/A',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,1819,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
F701A0D5-D7FD-41AB-BB57-174C98BF25E7,'GAUZES-GAUZE ROLLS GOK PACK','GAUZES-GAUZE ROLLS GOK PACK',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,1395,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
9257E8F2-0C67-4462-BBD6-333B47B90BFA,'GAUZES-GAUZE ROLLS LEWA PACK','GAUZES-GAUZE ROLLS LEWA PACK',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,1458,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
2E3FD6AE-F631-49A7-B29D-BA68113D2198,'GAUZES-GAUZES  ','GAUZES-GAUZES  ',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,828,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
F38E44D9-1E94-404D-BB56-60C1D066300A,'GAUZES-TRIANGULAR BANDAGE N/A','GAUZES-TRIANGULAR BANDAGE N/A',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,1789,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
998CCB9A-5D47-4B3D-8E6C-4E1F5F3D275F,'GAUZES-WOW BANDAGES LEWA  PACK','GAUZES-WOW BANDAGES LEWA  PACK',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,9420,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
B475D075-B48D-43E5-8091-E0747CF99156,'GENTAMICIN SULFATE OPHTHALMIC-GENTAMYCIN DROPS GOK DROPS','GENTAMICIN SULFATE OPHTHALMIC-GENTAMYCIN DROPS GOK DROPS',8bfde5a4-e278-4071-98dd-9d2fc24e1345,4C2F08FA-6310-4D3D-9B1D-4638A94EC535,1365,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
BFC496C9-19AF-4ECB-9B99-1A0054768ED8,'GENTAMICIN SULFATE-GENTAMYCIN INJ DONOR 80MG','GENTAMICIN SULFATE-GENTAMYCIN INJ DONOR 80MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,3277,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
098F52E5-6524-4825-87E8-1A9AC2E1122B,'GENTAMICIN SULFATE-GENTAMYCIN LEWA 80MG','GENTAMICIN SULFATE-GENTAMYCIN LEWA 80MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,1983,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
3BF39762-928E-4386-A154-B584FD24233D,'GENTAMICIN SULFATE-GENTAMYCIN LEWA DROPS','GENTAMICIN SULFATE-GENTAMYCIN LEWA DROPS',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,1434,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
34504639-E651-4848-A561-DEB11CAC663E,'GENTAMICIN SULFATE-INJ GENTAMYCIN 20MG GOK 20MG/ML','GENTAMICIN SULFATE-INJ GENTAMYCIN 20MG GOK 20MG/ML',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,1428,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
3B4C4F99-439F-4D9B-BF46-242C318881CA,'GENTAMICIN SULFATE-INJ GENTAMYCIN 80MG GOK 80MG/ML','GENTAMICIN SULFATE-INJ GENTAMYCIN 80MG GOK 80MG/ML',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,1426,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
1FAC8783-0A3A-4D71-B559-29C2952054DF,'GENTAMICIN SULFATE-INJ. 20MG / 2ML AMP GENTAMYCIN PEAD LEWA 20MG/1ML','GENTAMICIN SULFATE-INJ. 20MG / 2ML AMP GENTAMYCIN PEAD LEWA 20MG/1ML',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,1532,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
641F5520-FA53-4D29-8DC0-91038931835F,'GIVING SET- FLUID  IV INFUSION','GIVING SET- FLUID  IV INFUSION',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,3335,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
26040D9B-9D51-4911-A844-7C3014FEEEDC,'GIVING SET-FLUID PAED LEWA SOLUSET','GIVING SET-FLUID PAED LEWA SOLUSET',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,8416,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
D8E277F0-1883-4F63-8CC8-5E1473BDB6A6,'GIVING SET-GIVING SET N/A','GIVING SET-GIVING SET N/A',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,1795,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
FA7B20F1-B809-4FCB-8F13-DDBF3D4928DD,'GLIBENCLAMIDE-GLIBENCLAMIDE LEWA 5MG','GLIBENCLAMIDE-GLIBENCLAMIDE LEWA 5MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,F793A104-9113-4D1F-8BC1-E52AB3EC808E,2114,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
D5E976CB-61AF-4521-A6BA-72017F49DB49,'GLIBENCLAMIDE-GLIBENCLAMIDE TABS GOK 5MG','GLIBENCLAMIDE-GLIBENCLAMIDE TABS GOK 5MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,F793A104-9113-4D1F-8BC1-E52AB3EC808E,3320,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
9882ADF5-D0CB-4EE1-83D3-1240EBFB5FEC,'GLIBENCLAMIDE-TABS GLABECLAMIDE 5MGS LEWA  5MG','GLIBENCLAMIDE-TABS GLABECLAMIDE 5MGS LEWA  5MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,F793A104-9113-4D1F-8BC1-E52AB3EC808E,1374,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
3847F996-104F-4D8A-A523-783041F0515A,'GLOVES DISPOSABLE-GLOVES DISPOSABLE  ','GLOVES DISPOSABLE-GLOVES DISPOSABLE  ',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,829,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
C7C2AE14-24FB-4675-8251-1DAA6369165C,'GLOVES LATEX-CLEAN GLOVES N/A','GLOVES LATEX-CLEAN GLOVES N/A',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,1810,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
1A731DAA-1AB5-44EA-A2D1-337425C3697C,'GLOVES LATEX-GLOVES LATEX  ','GLOVES LATEX-GLOVES LATEX  ',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,830,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
36B6AAB2-54EE-4B7E-86BA-7918DF805A56,'GLOVES STERILE LARGE-GLOVES STERILE LARGE  ','GLOVES STERILE LARGE-GLOVES STERILE LARGE  ',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,831,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
10BF5CBD-11A8-4563-801A-9F098A3799DA,'GLOVES STERILE MEDIUM-GLOVES STERILE MEDIUM  ','GLOVES STERILE MEDIUM-GLOVES STERILE MEDIUM  ',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,832,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
2EA10219-FC57-49FF-BD25-277620F0EEE3,'GLOVES STERILE MEDIUM-GYNAECOLOGICAL SIZE 7.5 PAIR','GLOVES STERILE MEDIUM-GYNAECOLOGICAL SIZE 7.5 PAIR',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,3334,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
AA62F3AC-00AF-4387-8EB5-730035EB2A72,'GLOVES STERILE MEDIUM-LATEX GOK PAIR','GLOVES STERILE MEDIUM-LATEX GOK PAIR',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,9422,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
9A168C64-0F06-4D88-B19D-A3EBF9E603AF,'GLOVES STERILE MEDIUM-STERILE GLOVES N/A','GLOVES STERILE MEDIUM-STERILE GLOVES N/A',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,1800,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
CCF0943C-603D-41DB-9D98-524EA8F9E17D,'GLOVES STERILE SMALL-GLOVES STERILE SMALL  ','GLOVES STERILE SMALL-GLOVES STERILE SMALL  ',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,833,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
1605BD02-DCE8-44AE-857F-92940B91EA51,'GLUCOSAMINE/CHONDROITIN-FLEEFLEX FORTE CAPS GOK  500MG/400MG','GLUCOSAMINE/CHONDROITIN-FLEEFLEX FORTE CAPS GOK  500MG/400MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,DD72E1A2-2B9F-4736-8AD3-F64A8594ECAC,3379,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
9C938E10-D8C0-434D-BA33-D8BB27E15F5B,'GLUCOSAMINE/MSM/DIACEREIN-CARTIL FORTE LEWA TABLET','GLUCOSAMINE/MSM/DIACEREIN-CARTIL FORTE LEWA TABLET',8bfde5a4-e278-4071-98dd-9d2fc24e1345,DD72E1A2-2B9F-4736-8AD3-F64A8594ECAC,2096,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
5F60D287-EAC5-4871-B117-47CE6223EBCB,'GRISEOFULVIN-GRISEOFULVIM GOK 125MG','GRISEOFULVIN-GRISEOFULVIM GOK 125MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,9EE8FDD0-2CBF-45B8-AF57-AC6813C7A218,2003,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
A3BD11B5-D16E-4203-8667-570A8A6D6C79,'GRISEOFULVIN-GRISEOFULVIM LEWA 125MG','GRISEOFULVIN-GRISEOFULVIM LEWA 125MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,9EE8FDD0-2CBF-45B8-AF57-AC6813C7A218,2005,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
BBE5C9A3-622B-4BB8-A973-68FCBF4F9EF7,'GRISEOFULVIN-GRISEOFULVIM LEWA 250MG','GRISEOFULVIN-GRISEOFULVIM LEWA 250MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,9EE8FDD0-2CBF-45B8-AF57-AC6813C7A218,2006,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
A4B1AC82-F318-40DC-BE79-D151DC1E80B0,'GRISEOFULVIN-GRISEOFULVIM LEWA 500MG','GRISEOFULVIN-GRISEOFULVIM LEWA 500MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,9EE8FDD0-2CBF-45B8-AF57-AC6813C7A218,2007,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
571EEA10-3E3E-496C-BADC-CADB979ACA90,'GRISEOFULVIN-GRISEOFULVIN LEWA 125MG','GRISEOFULVIN-GRISEOFULVIN LEWA 125MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,9EE8FDD0-2CBF-45B8-AF57-AC6813C7A218,2118,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
55509351-C374-4AE0-8030-FD1013DE2532,'GRISEOFULVIN-GRISEOFULVIN LEWA 250MG','GRISEOFULVIN-GRISEOFULVIN LEWA 250MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,9EE8FDD0-2CBF-45B8-AF57-AC6813C7A218,2117,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
